,Time,Conc (mg/m3),Qtot (m3),WS (MPS),RH (%),AT (C),hour,day,day_of_week,month,day_of_year,weekday_weekend
1787,2022-02-27 03:00:00,0.014,0.701,8.8,40,19.6,3,27,6,2,58,0
1788,2022-02-27 04:00:00,0.011,0.701,8.9,41,19.0,4,27,6,2,58,0
1789,2022-02-27 05:00:00,0.016,0.7,9.0,42,18.8,5,27,6,2,58,0
1790,2022-02-27 06:00:00,0.011,0.701,9.1,42,18.4,6,27,6,2,58,0
1791,2022-02-27 07:00:00,0.013,0.7,9.2,42,17.9,7,27,6,2,58,0
1792,2022-02-27 08:00:00,0.018,0.701,9.3,42,19.5,8,27,6,2,58,0
1793,2022-02-27 09:00:00,0.012,0.7,9.4,40,22.1,9,27,6,2,58,0
1794,2022-02-27 10:00:00,0.013,0.701,9.5,39,24.3,10,27,6,2,58,0
1795,2022-02-27 11:00:00,0.016,0.7,9.6,34,25.9,11,27,6,2,58,0
1796,2022-02-27 12:00:00,0.013,0.701,9.6,28,27.4,12,27,6,2,58,0
1797,2022-02-27 13:00:00,0.01,0.7,9.5,24,28.6,13,27,6,2,58,0
1798,2022-02-27 14:00:00,0.01,0.7,9.4,22,29.5,14,27,6,2,58,0
1799,2022-02-27 15:00:00,0.008,0.701,9.2,22,30.1,15,27,6,2,58,0
1800,2022-02-27 16:00:00,0.01,0.699,9.0,24,30.3,16,27,6,2,58,0
1801,2022-02-27 17:00:00,0.015,0.701,8.7,24,30.1,17,27,6,2,58,0
1802,2022-02-27 18:00:00,0.017,0.7,8.5,22,28.9,18,27,6,2,58,0
1803,2022-02-27 19:00:00,0.015,0.701,8.3,20,27.4,19,27,6,2,58,0
1804,2022-02-27 20:00:00,0.017,0.7,8.2,20,26.0,20,27,6,2,58,0
1805,2022-02-27 21:00:00,0.014,0.7,8.1,23,24.4,21,27,6,2,58,0
1806,2022-02-27 22:00:00,0.021,0.7,8.1,26,22.9,22,27,6,2,58,0
1807,2022-02-27 23:00:00,0.02,0.7,8.1,27,22.2,23,27,6,2,58,0
1808,2022-02-28 00:00:00,0.016,0.7,8.1,29,21.4,0,28,0,2,59,1
1809,2022-02-28 01:00:00,0.013,0.7,8.1,31,20.8,1,28,0,2,59,1
1810,2022-02-28 02:00:00,0.011,0.7,8.2,33,20.0,2,28,0,2,59,1
1811,2022-02-28 03:00:00,0.011,0.7,8.3,36,19.3,3,28,0,2,59,1
1812,2022-02-28 04:00:00,0.012,0.7,8.4,38,19.2,4,28,0,2,59,1
1813,2022-02-28 05:00:00,0.014,0.701,8.5,39,19.6,5,28,0,2,59,1
1814,2022-02-28 06:00:00,0.009,0.701,8.6,40,19.3,6,28,0,2,59,1
1815,2022-02-28 07:00:00,0.019,0.7,8.8,41,18.7,7,28,0,2,59,1
1816,2022-02-28 08:00:00,0.027,0.7,8.9,41,19.6,8,28,0,2,59,1
1817,2022-02-28 09:00:00,0.01,0.7,9.0,41,21.9,9,28,0,2,59,1
1818,2022-02-28 10:00:00,0.018,0.7,9.1,36,23.7,10,28,0,2,59,1
1819,2022-02-28 11:00:00,0.02,0.7,9.1,34,25.4,11,28,0,2,59,1
1820,2022-02-28 12:00:00,0.013,0.7,9.2,29,27.0,12,28,0,2,59,1
1822,2022-02-28 14:00:00,0.012,0.701,9.0,27,28.8,14,28,0,2,59,1
1823,2022-02-28 15:00:00,0.011,0.701,9.0,27,29.5,15,28,0,2,59,1
1824,2022-02-28 16:00:00,0.014,0.7,8.9,27,29.3,16,28,0,2,59,1
1825,2022-02-28 17:00:00,0.015,0.7,8.7,28,28.8,17,28,0,2,59,1
1826,2022-02-28 18:00:00,0.018,0.701,8.5,29,28.2,18,28,0,2,59,1
1827,2022-02-28 19:00:00,0.017,0.7,8.4,29,26.6,19,28,0,2,59,1
1828,2022-02-28 20:00:00,0.021,0.7,8.3,30,25.4,20,28,0,2,59,1
1829,2022-02-28 21:00:00,0.017,0.7,8.2,30,24.3,21,28,0,2,59,1
1830,2022-02-28 22:00:00,0.017,0.7,8.1,31,23.3,22,28,0,2,59,1
1831,2022-02-28 23:00:00,0.011,0.7,8.1,33,22.4,23,28,0,2,59,1
1832,2022-03-01 00:00:00,0.013,0.7,8.1,34,21.7,0,1,1,3,60,1
1833,2022-03-01 01:00:00,0.012,0.701,8.2,36,20.8,1,1,1,3,60,1
1834,2022-03-01 02:00:00,0.011,0.7,8.3,36,20.1,2,1,1,3,60,1
1835,2022-03-01 03:00:00,0.006,0.7,8.4,37,19.5,3,1,1,3,60,1
1836,2022-03-01 04:00:00,0.006,0.7,8.5,37,19.4,4,1,1,3,60,1
1837,2022-03-01 05:00:00,0.018,0.7,8.6,38,19.2,5,1,1,3,60,1
1838,2022-03-01 06:00:00,0.016,0.7,8.8,39,18.9,6,1,1,3,60,1
1839,2022-03-01 07:00:00,0.018,0.7,8.9,40,18.3,7,1,1,3,60,1
1840,2022-03-01 08:00:00,0.013,0.7,9.0,42,18.4,8,1,1,3,60,1
1841,2022-03-01 09:00:00,0.02,0.7,9.1,42,19.7,9,1,1,3,60,1
1842,2022-03-01 10:00:00,0.022,0.7,9.3,40,22.4,10,1,1,3,60,1
1843,2022-03-01 11:00:00,0.019,0.701,9.3,37,24.2,11,1,1,3,60,1
1844,2022-03-01 12:00:00,0.018,0.7,9.4,35,25.4,12,1,1,3,60,1
1845,2022-03-01 13:00:00,0.013,0.7,9.4,33,26.9,13,1,1,3,60,1
1846,2022-03-01 14:00:00,0.014,0.7,9.4,32,27.2,14,1,1,3,60,1
1847,2022-03-01 15:00:00,0.01,0.701,9.3,32,27.9,15,1,1,3,60,1
1848,2022-03-01 16:00:00,0.018,0.7,9.1,31,27.4,16,1,1,3,60,1
1849,2022-03-01 17:00:00,0.018,0.701,9.0,30,27.3,17,1,1,3,60,1
1850,2022-03-01 18:00:00,0.021,0.7,8.8,29,26.9,18,1,1,3,60,1
1851,2022-03-01 19:00:00,0.013,0.7,8.7,30,25.6,19,1,1,3,60,1
1852,2022-03-01 20:00:00,0.024,0.7,8.6,31,24.6,20,1,1,3,60,1
1853,2022-03-01 21:00:00,0.02,0.7,8.6,32,24.0,21,1,1,3,60,1
1854,2022-03-01 22:00:00,0.014,0.689,8.5,33,23.0,22,1,1,3,60,1
1855,2022-03-01 23:00:00,0.018,0.701,8.5,34,22.0,23,1,1,3,60,1
1856,2022-03-02 00:00:00,0.016,0.7,8.6,34,21.1,0,2,2,3,61,1
1857,2022-03-02 01:00:00,0.013,0.7,8.7,34,20.7,1,2,2,3,61,1
1858,2022-03-02 02:00:00,0.011,0.7,8.7,35,20.9,2,2,2,3,61,1
1859,2022-03-02 03:00:00,0.014,0.7,8.8,36,20.1,3,2,2,3,61,1
1860,2022-03-02 04:00:00,0.011,0.7,9.0,36,19.1,4,2,2,3,61,1
1861,2022-03-02 05:00:00,0.013,0.7,9.1,37,18.6,5,2,2,3,61,1
1862,2022-03-02 06:00:00,0.015,0.7,9.2,38,18.1,6,2,2,3,61,1
1863,2022-03-02 07:00:00,0.04,0.7,9.3,39,17.5,7,2,2,3,61,1
1864,2022-03-02 08:00:00,0.044,0.701,9.4,40,18.0,8,2,2,3,61,1
1865,2022-03-02 09:00:00,0.034,0.7,9.6,43,18.0,9,2,2,3,61,1
1866,2022-03-02 10:00:00,0.023,0.701,9.7,42,20.3,10,2,2,3,61,1
1867,2022-03-02 11:00:00,0.02,0.701,9.8,39,22.8,11,2,2,3,61,1
1868,2022-03-02 12:00:00,0.016,0.701,9.8,36,24.3,12,2,2,3,61,1
1869,2022-03-02 13:00:00,0.023,0.7,9.9,35,25.5,13,2,2,3,61,1
1870,2022-03-02 14:00:00,0.018,0.7,9.8,34,26.8,14,2,2,3,61,1
1871,2022-03-02 15:00:00,0.015,0.7,9.7,32,27.5,15,2,2,3,61,1
1872,2022-03-02 16:00:00,0.016,0.7,9.6,31,28.3,16,2,2,3,61,1
1873,2022-03-02 17:00:00,0.018,0.7,9.4,29,28.3,17,2,2,3,61,1
1874,2022-03-02 18:00:00,0.02,0.701,9.2,28,27.0,18,2,2,3,61,1
1875,2022-03-02 19:00:00,0.02,0.701,9.1,29,25.5,19,2,2,3,61,1
1876,2022-03-02 20:00:00,0.025,0.7,9.0,29,24.4,20,2,2,3,61,1
1877,2022-03-02 21:00:00,0.031,0.7,9.0,30,23.5,21,2,2,3,61,1
1878,2022-03-02 22:00:00,0.026,0.7,8.9,31,22.4,22,2,2,3,61,1
1879,2022-03-02 23:00:00,0.024,0.7,8.9,32,21.5,23,2,2,3,61,1
1880,2022-03-03 00:00:00,0.02,0.7,9.0,31,20.7,0,3,3,3,62,1
1881,2022-03-03 01:00:00,0.021,0.7,9.0,31,19.9,1,3,3,3,62,1
1882,2022-03-03 02:00:00,0.02,0.701,9.1,32,19.3,2,3,3,3,62,1
1883,2022-03-03 03:00:00,0.025,0.7,9.2,31,19.0,3,3,3,3,62,1
1884,2022-03-03 04:00:00,0.019,0.7,9.3,32,18.4,4,3,3,3,62,1
1885,2022-03-03 05:00:00,0.012,0.701,9.4,30,18.0,5,3,3,3,62,1
1886,2022-03-03 06:00:00,0.018,0.7,9.5,29,17.6,6,3,3,3,62,1
1887,2022-03-03 07:00:00,0.024,0.7,9.7,28,17.6,7,3,3,3,62,1
1888,2022-03-03 08:00:00,0.027,0.7,9.8,28,19.5,8,3,3,3,62,1
1889,2022-03-03 09:00:00,0.02,0.7,9.9,29,20.5,9,3,3,3,62,1
1890,2022-03-03 10:00:00,0.019,0.701,10.0,30,22.8,10,3,3,3,62,1
1891,2022-03-03 11:00:00,0.017,0.7,10.2,28,25.2,11,3,3,3,62,1
1892,2022-03-03 12:00:00,0.019,0.701,10.2,27,27.5,12,3,3,3,62,1
1893,2022-03-03 13:00:00,0.018,0.701,10.2,25,28.1,13,3,3,3,62,1
1894,2022-03-03 14:00:00,0.017,0.7,10.1,22,28.9,14,3,3,3,62,1
1895,2022-03-03 15:00:00,0.019,0.7,9.9,20,30.4,15,3,3,3,62,1
1896,2022-03-03 16:00:00,0.017,0.7,9.7,21,30.4,16,3,3,3,62,1
1897,2022-03-03 17:00:00,0.017,0.701,9.5,23,29.5,17,3,3,3,62,1
1898,2022-03-03 18:00:00,0.024,0.7,9.3,27,28.8,18,3,3,3,62,1
1899,2022-03-03 19:00:00,0.03,0.701,9.1,27,26.5,19,3,3,3,62,1
1900,2022-03-03 20:00:00,0.025,0.701,9.0,28,25.2,20,3,3,3,62,1
1901,2022-03-03 21:00:00,0.024,0.7,8.8,30,24.3,21,3,3,3,62,1
1902,2022-03-03 22:00:00,0.022,0.7,8.8,31,23.6,22,3,3,3,62,1
1903,2022-03-03 23:00:00,0.024,0.7,8.7,31,22.8,23,3,3,3,62,1
1904,2022-03-04 00:00:00,0.017,0.701,8.8,31,22.0,0,4,4,3,63,1
1905,2022-03-04 01:00:00,0.017,0.7,8.8,32,21.2,1,4,4,3,63,1
1906,2022-03-04 02:00:00,0.016,0.7,8.8,32,20.7,2,4,4,3,63,1
1907,2022-03-04 03:00:00,0.015,0.7,8.9,33,19.7,3,4,4,3,63,1
1908,2022-03-04 04:00:00,0.016,0.7,9.0,33,18.7,4,4,4,3,63,1
1909,2022-03-04 05:00:00,0.016,0.7,9.1,34,18.0,5,4,4,3,63,1
1910,2022-03-04 06:00:00,0.019,0.7,9.3,34,17.9,6,4,4,3,63,1
1911,2022-03-04 07:00:00,0.02,0.7,9.4,34,17.5,7,4,4,3,63,1
1912,2022-03-04 08:00:00,0.051,0.7,9.5,32,19.2,8,4,4,3,63,1
1913,2022-03-04 09:00:00,0.062,0.7,9.6,32,21.5,9,4,4,3,63,1
1914,2022-03-04 10:00:00,0.02,0.7,9.7,31,23.6,10,4,4,3,63,1
1915,2022-03-04 11:00:00,0.015,0.7,9.8,32,25.1,11,4,4,3,63,1
1916,2022-03-04 12:00:00,0.014,0.701,9.8,29,26.1,12,4,4,3,63,1
1917,2022-03-04 13:00:00,0.016,0.7,9.8,27,27.4,13,4,4,3,63,1
1918,2022-03-04 14:00:00,0.026,0.699,9.8,25,29.1,14,4,4,3,63,1
1919,2022-03-04 15:00:00,0.014,0.7,9.6,24,29.8,15,4,4,3,63,1
1920,2022-03-04 16:00:00,0.019,0.7,9.4,22,30.7,16,4,4,3,63,1
1921,2022-03-04 17:00:00,0.017,0.701,9.2,21,30.1,17,4,4,3,63,1
1922,2022-03-04 18:00:00,0.019,0.7,8.9,21,28.8,18,4,4,3,63,1
1923,2022-03-04 19:00:00,0.027,0.7,8.8,21,27.3,19,4,4,3,63,1
1924,2022-03-04 20:00:00,0.03,0.7,8.7,21,25.8,20,4,4,3,63,1
1925,2022-03-04 21:00:00,0.028,0.7,8.6,23,24.6,21,4,4,3,63,1
1926,2022-03-04 22:00:00,0.024,0.701,8.5,25,23.1,22,4,4,3,63,1
1927,2022-03-04 23:00:00,0.022,0.7,8.5,26,22.4,23,4,4,3,63,1
1928,2022-03-05 00:00:00,0.018,0.7,8.5,26,21.8,0,5,5,3,64,0
1929,2022-03-05 01:00:00,0.015,0.7,8.6,27,21.1,1,5,5,3,64,0
1930,2022-03-05 02:00:00,0.017,0.7,8.7,28,20.5,2,5,5,3,64,0
1931,2022-03-05 03:00:00,0.017,0.701,8.8,29,19.8,3,5,5,3,64,0
1932,2022-03-05 04:00:00,0.019,0.7,8.9,30,18.8,4,5,5,3,64,0
1933,2022-03-05 05:00:00,0.018,0.7,9.0,31,18.2,5,5,5,3,64,0
1934,2022-03-05 06:00:00,0.017,0.7,9.1,32,17.8,6,5,5,3,64,0
1935,2022-03-05 07:00:00,0.045,0.701,9.2,33,17.2,7,5,5,3,64,0
1936,2022-03-05 08:00:00,0.025,0.7,9.4,33,19.1,8,5,5,3,64,0
1937,2022-03-05 09:00:00,0.02,0.7,9.5,32,21.4,9,5,5,3,64,0
1938,2022-03-05 10:00:00,0.017,0.7,9.6,33,23.1,10,5,5,3,64,0
1939,2022-03-05 11:00:00,0.017,0.7,9.7,31,25.2,11,5,5,3,64,0
1940,2022-03-05 12:00:00,0.021,0.701,9.7,31,26.4,12,5,5,3,64,0
1941,2022-03-05 13:00:00,0.022,0.7,9.7,29,27.8,13,5,5,3,64,0
1942,2022-03-05 14:00:00,0.02,0.7,9.7,26,29.0,14,5,5,3,64,0
1943,2022-03-05 15:00:00,0.015,0.7,9.5,21,30.4,15,5,5,3,64,0
1944,2022-03-05 16:00:00,0.013,0.701,9.3,21,30.2,16,5,5,3,64,0
1945,2022-03-05 17:00:00,0.017,0.7,9.1,22,29.6,17,5,5,3,64,0
1946,2022-03-05 18:00:00,0.021,0.701,8.8,21,28.6,18,5,5,3,64,0
1947,2022-03-05 19:00:00,0.017,0.7,8.7,20,26.6,19,5,5,3,64,0
1948,2022-03-05 20:00:00,0.024,0.7,8.6,23,25.2,20,5,5,3,64,0
1949,2022-03-05 21:00:00,0.019,0.7,8.5,25,23.6,21,5,5,3,64,0
1950,2022-03-05 22:00:00,0.016,0.7,8.5,26,22.4,22,5,5,3,64,0
1951,2022-03-05 23:00:00,0.022,0.701,8.5,29,21.7,23,5,5,3,64,0
1952,2022-03-06 00:00:00,0.017,0.7,8.5,31,21.2,0,6,6,3,65,0
1953,2022-03-06 01:00:00,0.021,0.701,8.5,32,20.4,1,6,6,3,65,0
1954,2022-03-06 02:00:00,0.017,0.7,8.7,33,19.8,2,6,6,3,65,0
1955,2022-03-06 03:00:00,0.019,0.7,8.7,34,19.6,3,6,6,3,65,0
1956,2022-03-06 04:00:00,0.015,0.7,8.9,35,19.2,4,6,6,3,65,0
1957,2022-03-06 05:00:00,0.013,0.7,9.0,35,19.0,5,6,6,3,65,0
1958,2022-03-06 06:00:00,0.014,0.7,9.1,35,18.8,6,6,6,3,65,0
1959,2022-03-06 07:00:00,0.014,0.7,9.3,36,18.2,7,6,6,3,65,0
1960,2022-03-06 08:00:00,0.021,0.7,9.4,36,19.5,8,6,6,3,65,0
1961,2022-03-06 09:00:00,0.025,0.7,9.5,36,20.8,9,6,6,3,65,0
1962,2022-03-06 10:00:00,0.022,0.701,9.6,36,22.4,10,6,6,3,65,0
1963,2022-03-06 11:00:00,0.021,0.701,9.7,34,24.0,11,6,6,3,65,0
1964,2022-03-06 12:00:00,0.026,0.701,9.7,31,26.2,12,6,6,3,65,0
1965,2022-03-06 13:00:00,0.015,0.7,9.7,26,28.1,13,6,6,3,65,0
1966,2022-03-06 14:00:00,0.017,0.701,9.6,26,29.2,14,6,6,3,65,0
1967,2022-03-06 15:00:00,0.025,0.7,9.5,25,30.4,15,6,6,3,65,0
1968,2022-03-06 16:00:00,0.019,0.7,9.3,25,29.9,16,6,6,3,65,0
1969,2022-03-06 17:00:00,0.019,0.7,9.1,26,29.6,17,6,6,3,65,0
1970,2022-03-06 18:00:00,0.019,0.7,8.9,27,28.3,18,6,6,3,65,0
1971,2022-03-06 19:00:00,0.021,0.7,8.7,28,26.3,19,6,6,3,65,0
1972,2022-03-06 20:00:00,0.022,0.7,8.6,30,24.8,20,6,6,3,65,0
1973,2022-03-06 21:00:00,0.021,0.7,8.5,32,23.6,21,6,6,3,65,0
1974,2022-03-06 22:00:00,0.02,0.7,8.5,33,22.5,22,6,6,3,65,0
1975,2022-03-06 23:00:00,0.018,0.7,8.5,34,21.8,23,6,6,3,65,0
1976,2022-03-07 00:00:00,0.018,0.7,8.5,34,20.9,0,7,0,3,66,1
1977,2022-03-07 01:00:00,0.016,0.7,8.6,35,20.4,1,7,0,3,66,1
1978,2022-03-07 02:00:00,0.013,0.701,8.6,35,19.9,2,7,0,3,66,1
1979,2022-03-07 03:00:00,0.015,0.701,8.7,35,19.5,3,7,0,3,66,1
1980,2022-03-07 04:00:00,0.016,0.7,8.8,35,18.7,4,7,0,3,66,1
1981,2022-03-07 05:00:00,0.017,0.7,9.0,36,18.3,5,7,0,3,66,1
1982,2022-03-07 06:00:00,0.014,0.7,9.1,36,17.3,6,7,0,3,66,1
1983,2022-03-07 07:00:00,0.02,0.7,9.3,36,17.1,7,7,0,3,66,1
1984,2022-03-07 08:00:00,0.033,0.7,9.4,36,19.0,8,7,0,3,66,1
1985,2022-03-07 09:00:00,0.017,0.7,9.5,36,21.7,9,7,0,3,66,1
1986,2022-03-07 10:00:00,0.014,0.7,9.6,36,23.3,10,7,0,3,66,1
1987,2022-03-07 11:00:00,0.019,0.7,9.7,35,25.2,11,7,0,3,66,1
1988,2022-03-07 12:00:00,0.018,0.7,9.2,33,26.5,12,7,0,3,66,1
1989,2022-03-07 13:00:00,0.023,0.701,8.7,30,27.7,13,7,0,3,66,1
1990,2022-03-07 14:00:00,0.022,0.7,8.0,27,28.9,14,7,0,3,66,1
1991,2022-03-07 15:00:00,0.027,0.7,7.6,25,29.9,15,7,0,3,66,1
1992,2022-03-07 16:00:00,0.027,0.7,7.7,24,30.2,16,7,0,3,66,1
1994,2022-03-07 18:00:00,0.036,0.7,7.0,26,28.7,18,7,0,3,66,1
1995,2022-03-07 19:00:00,0.027,0.7,7.0,28,26.3,19,7,0,3,66,1
1996,2022-03-07 20:00:00,0.02,0.7,7.8,31,24.7,20,7,0,3,66,1
1997,2022-03-07 21:00:00,0.021,0.7,8.1,31,23.6,21,7,0,3,66,1
1998,2022-03-07 22:00:00,0.021,0.7,8.1,33,22.2,22,7,0,3,66,1
1999,2022-03-07 23:00:00,0.025,0.7,8.1,33,21.3,23,7,0,3,66,1
2000,2022-03-08 00:00:00,0.016,0.7,8.2,34,20.8,0,8,1,3,67,1
2001,2022-03-08 01:00:00,0.014,0.7,8.2,35,20.6,1,8,1,3,67,1
2002,2022-03-08 02:00:00,0.018,0.7,8.3,35,20.5,2,8,1,3,67,1
2003,2022-03-08 03:00:00,0.013,0.7,8.4,36,20.3,3,8,1,3,67,1
2004,2022-03-08 04:00:00,0.014,0.701,8.6,36,20.1,4,8,1,3,67,1
2005,2022-03-08 05:00:00,0.015,0.7,8.7,37,19.8,5,8,1,3,67,1
2006,2022-03-08 06:00:00,0.016,0.7,8.8,37,19.5,6,8,1,3,67,1
2007,2022-03-08 07:00:00,0.023,0.7,8.9,38,19.1,7,8,1,3,67,1
2008,2022-03-08 08:00:00,0.016,0.7,9.1,38,20.4,8,8,1,3,67,1
2009,2022-03-08 09:00:00,0.016,0.701,9.2,38,22.3,9,8,1,3,67,1
2010,2022-03-08 10:00:00,0.019,0.701,9.3,37,24.2,10,8,1,3,67,1
2011,2022-03-08 11:00:00,0.019,0.7,9.3,36,25.6,11,8,1,3,67,1
2012,2022-03-08 12:00:00,0.039,0.7,9.4,34,27.3,12,8,1,3,67,1
2013,2022-03-08 13:00:00,0.032,0.701,9.3,32,28.4,13,8,1,3,67,1
2014,2022-03-08 14:00:00,0.022,0.7,8.7,30,29.5,14,8,1,3,67,1
2015,2022-03-08 15:00:00,0.022,0.7,8.1,27,30.5,15,8,1,3,67,1
2016,2022-03-08 16:00:00,0.021,0.701,7.9,26,30.4,16,8,1,3,67,1
2017,2022-03-08 17:00:00,0.024,0.701,8.1,26,29.8,17,8,1,3,67,1
2018,2022-03-08 18:00:00,0.023,0.7,8.1,26,29.2,18,8,1,3,67,1
2019,2022-03-08 19:00:00,0.025,0.7,8.0,26,27.0,19,8,1,3,67,1
2020,2022-03-08 20:00:00,0.027,0.7,8.0,27,25.7,20,8,1,3,67,1
2021,2022-03-08 21:00:00,0.031,0.7,7.9,27,24.4,21,8,1,3,67,1
2022,2022-03-08 22:00:00,0.023,0.7,7.9,29,22.9,22,8,1,3,67,1
2023,2022-03-08 23:00:00,0.019,0.7,7.9,31,22.5,23,8,1,3,67,1
2024,2022-03-09 00:00:00,0.014,0.7,8.0,33,21.9,0,9,2,3,68,1
2025,2022-03-09 01:00:00,0.012,0.7,8.0,34,21.3,1,9,2,3,68,1
2026,2022-03-09 02:00:00,0.014,0.7,8.1,35,20.8,2,9,2,3,68,1
2027,2022-03-09 03:00:00,0.016,0.701,8.2,36,20.5,3,9,2,3,68,1
2028,2022-03-09 04:00:00,0.012,0.7,8.3,37,19.8,4,9,2,3,68,1
2029,2022-03-09 05:00:00,0.014,0.701,8.4,37,19.4,5,9,2,3,68,1
2030,2022-03-09 06:00:00,0.017,0.7,8.5,38,19.3,6,9,2,3,68,1
2031,2022-03-09 07:00:00,0.019,0.7,8.7,38,19.3,7,9,2,3,68,1
2032,2022-03-09 08:00:00,0.02,0.7,8.8,39,20.1,8,9,2,3,68,1
2033,2022-03-09 09:00:00,0.017,0.7,8.9,38,21.7,9,9,2,3,68,1
2034,2022-03-09 10:00:00,0.022,0.7,9.0,38,23.1,10,9,2,3,68,1
2035,2022-03-09 11:00:00,0.027,0.7,9.1,37,24.0,11,9,2,3,68,1
2036,2022-03-09 12:00:00,0.027,0.701,9.1,37,26.0,12,9,2,3,68,1
2037,2022-03-09 13:00:00,0.032,0.701,9.1,36,26.9,13,9,2,3,68,1
2038,2022-03-09 14:00:00,0.028,0.701,8.5,32,28.3,14,9,2,3,68,1
2039,2022-03-09 15:00:00,0.036,0.701,7.9,28,29.4,15,9,2,3,68,1
2040,2022-03-09 16:00:00,0.032,0.7,8.2,26,30.8,16,9,2,3,68,1
2041,2022-03-09 17:00:00,0.038,0.7,8.1,27,29.7,17,9,2,3,68,1
2042,2022-03-09 18:00:00,0.031,0.701,8.1,27,28.0,18,9,2,3,68,1
2043,2022-03-09 19:00:00,0.022,0.701,8.0,27,26.8,19,9,2,3,68,1
2044,2022-03-09 20:00:00,0.023,0.701,7.9,27,25.4,20,9,2,3,68,1
2045,2022-03-09 21:00:00,0.021,0.7,7.9,30,24.4,21,9,2,3,68,1
2046,2022-03-09 22:00:00,0.027,0.7,7.8,31,23.0,22,9,2,3,68,1
2047,2022-03-09 23:00:00,0.017,0.701,7.8,32,21.9,23,9,2,3,68,1
2048,2022-03-10 00:00:00,0.017,0.7,7.9,33,21.1,0,10,3,3,69,1
2049,2022-03-10 01:00:00,0.015,0.7,7.9,34,20.6,1,10,3,3,69,1
2050,2022-03-10 02:00:00,0.013,0.7,8.0,35,20.5,2,10,3,3,69,1
2051,2022-03-10 03:00:00,0.01,0.7,8.1,36,20.5,3,10,3,3,69,1
2052,2022-03-10 04:00:00,0.017,0.7,8.2,37,20.2,4,10,3,3,69,1
2053,2022-03-10 05:00:00,0.013,0.7,8.4,38,19.4,5,10,3,3,69,1
2054,2022-03-10 06:00:00,0.015,0.7,8.5,38,18.8,6,10,3,3,69,1
2055,2022-03-10 07:00:00,0.017,0.7,8.6,39,18.4,7,10,3,3,69,1
2056,2022-03-10 08:00:00,0.021,0.701,8.8,38,19.6,8,10,3,3,69,1
2057,2022-03-10 09:00:00,0.017,0.7,8.9,39,20.9,9,10,3,3,69,1
2058,2022-03-10 10:00:00,0.017,0.701,9.0,37,22.8,10,10,3,3,69,1
2059,2022-03-10 11:00:00,0.021,0.7,9.1,33,25.0,11,10,3,3,69,1
2060,2022-03-10 12:00:00,0.022,0.7,9.1,32,26.5,12,10,3,3,69,1
2061,2022-03-10 13:00:00,0.022,0.701,9.1,30,27.9,13,10,3,3,69,1
2062,2022-03-10 14:00:00,0.016,0.7,8.5,26,29.2,14,10,3,3,69,1
2063,2022-03-10 15:00:00,0.01,0.7,7.5,19,30.4,15,10,3,3,69,1
2064,2022-03-10 16:00:00,0.011,0.7,6.9,16,31.6,16,10,3,3,69,1
2065,2022-03-10 17:00:00,0.009,0.7,6.4,15,31.2,17,10,3,3,69,1
2066,2022-03-10 18:00:00,0.021,0.701,6.1,17,29.0,18,10,3,3,69,1
2067,2022-03-10 19:00:00,0.021,0.701,6.0,19,26.9,19,10,3,3,69,1
2068,2022-03-10 20:00:00,0.026,0.7,6.2,20,25.5,20,10,3,3,69,1
2069,2022-03-10 21:00:00,0.024,0.7,6.8,26,24.3,21,10,3,3,69,1
2070,2022-03-10 22:00:00,0.011,0.7,7.0,30,23.2,22,10,3,3,69,1
2071,2022-03-10 23:00:00,0.011,0.701,7.1,31,22.2,23,10,3,3,69,1
2072,2022-03-11 00:00:00,0.017,0.7,7.2,32,21.6,0,11,4,3,70,1
2073,2022-03-11 01:00:00,0.012,0.7,7.3,33,21.4,1,11,4,3,70,1
2074,2022-03-11 02:00:00,0.009,0.7,7.4,34,21.1,2,11,4,3,70,1
2075,2022-03-11 03:00:00,0.016,0.7,7.6,35,20.7,3,11,4,3,70,1
2076,2022-03-11 04:00:00,0.01,0.701,7.7,36,20.4,4,11,4,3,70,1
2077,2022-03-11 05:00:00,0.014,0.7,7.8,37,20.1,5,11,4,3,70,1
2078,2022-03-11 06:00:00,0.014,0.7,8.0,38,19.8,6,11,4,3,70,1
2079,2022-03-11 07:00:00,0.01,0.7,8.1,38,19.3,7,11,4,3,70,1
2080,2022-03-11 08:00:00,0.012,0.701,8.3,37,20.3,8,11,4,3,70,1
2081,2022-03-11 09:00:00,0.027,0.7,8.4,36,21.8,9,11,4,3,70,1
2082,2022-03-11 10:00:00,0.023,0.701,8.5,33,24.3,10,11,4,3,70,1
2083,2022-03-11 11:00:00,0.016,0.701,8.5,28,26.0,11,11,4,3,70,1
2084,2022-03-11 12:00:00,0.012,0.701,8.6,26,27.7,12,11,4,3,70,1
2085,2022-03-11 13:00:00,0.019,0.701,8.6,24,28.8,13,11,4,3,70,1
2086,2022-03-11 14:00:00,0.018,0.701,8.5,25,29.2,14,11,4,3,70,1
2087,2022-03-11 15:00:00,0.016,0.701,8.4,24,29.9,15,11,4,3,70,1
2088,2022-03-11 16:00:00,0.026,0.7,8.0,23,30.1,16,11,4,3,70,1
2089,2022-03-11 17:00:00,0.035,0.701,7.6,20,29.7,17,11,4,3,70,1
2090,2022-03-11 18:00:00,0.019,0.7,7.5,21,28.9,18,11,4,3,70,1
