Time,Conc (mg/m3),Qtot (m3),WS (MPS),no (V),no (V),RH (%),no (V),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-10-28 13:00:00,0.014,0.701,0.399,9.5,7.5,31,0.488,27.8,-0.9,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 14:00:00,0.013,0.7,0.396,9.4,7.4,27,0.488,28.7,1.7,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 15:00:00,0.011,0.7,0.393,9.3,7.3,25,0.486,29.5,-1.4,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 16:00:00,0.015,0.7,0.387,9.1,7.1,25,0.484,30,-1.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 17:00:00,0.015,0.7,0.383,9,7,24,0.481,28.7,-2.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 18:00:00,0.018,0.7,0.379,8.8,6.9,24,0.479,27.6,-1.4,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 19:00:00,0.027,0.7,0.374,8.7,6.8,25,0.476,26.1,-0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 20:00:00,0.031,0.7,0.372,8.6,6.7,28,0.473,24.5,-0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 21:00:00,0.024,0.7,0.371,8.5,6.6,31,0.471,23.2,1.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 22:00:00,0.021,0.7,0.37,8.5,6.6,32,0.469,22.2,-0.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-28 23:00:00,0.017,0.7,0.37,8.4,6.6,32,0.469,21.6,1.4,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 00:00:00,0.015,0.7,0.371,8.5,6.6,34,0.469,20.7,-3.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 01:00:00,0.01,0.7,0.372,8.5,0.148,35,0.47,19.9,-1.5,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 02:00:00,0.011,0.701,0.374,8.6,0.15,36,0.471,19.6,0.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 03:00:00,0.011,0.7,0.375,8.7,0.151,37,0.473,19.2,2.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 04:00:00,0.011,0.7,0.379,8.7,0.153,38,0.474,18.6,-1.9,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 05:00:00,0.011,0.7,0.38,8.8,0.154,39,0.477,18.4,-1.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 06:00:00,0.01,0.701,0.383,9,0.156,40,0.478,18.2,-2.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 07:00:00,0.011,0.7,0.385,9.1,0.159,40,0.48,18.4,0.8,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 08:00:00,0.018,0.7,0.39,9.2,0.161,41,0.482,19.3,1.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 09:00:00,0.016,0.701,0.392,9.3,0.162,41,0.484,20.7,-0.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 10:00:00,0.015,0.7,0.394,9.3,0.164,39,0.485,22.6,-2.6,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 11:00:00,0.016,0.7,0.395,9.4,0.164,35,0.486,24.9,0.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 12:00:00,0.017,0.7,0.395,9.4,0.165,32,0.487,26.2,-0.6,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 13:00:00,0.018,0.7,0.394,9.4,0.165,30,0.487,27,1.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 14:00:00,0.013,0.7,0.393,9.3,0.164,28,0.486,28.4,-0.6,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 15:00:00,0.011,0.7,0.389,9.2,0.161,26,0.484,28.8,-1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 16:00:00,0.01,0.7,0.384,9,0.158,24,0.482,29.6,-0.5,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 17:00:00,0.013,0.701,0.38,8.8,0.154,24,0.479,27.6,0.9,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 18:00:00,0.017,0.701,0.377,8.7,0.153,24,0.477,26.8,0.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 19:00:00,0.027,0.7,0.374,8.6,0.15,26,0.474,25.5,1.4,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 20:00:00,0.035,0.7,0.371,8.5,0.148,27,0.472,24.3,-0.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 21:00:00,0.027,0.701,0.371,8.5,0.147,29,0.47,23.3,0.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 22:00:00,0.019,0.7,0.37,8.4,0.147,30,0.469,22.3,1.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-29 23:00:00,0.022,0.7,0.369,8.4,0.147,32,0.469,21.5,-1.9,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 00:00:00,0.013,0.7,0.371,8.4,0.147,33,0.469,21.1,2.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 01:00:00,0.007,0.702,0.371,8.5,0.148,33,0.47,20.5,0.9,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 02:00:00,0.009,0.7,0.374,8.6,0.149,34,0.471,19.9,-0.3,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 03:00:00,0.01,0.7,0.376,8.7,0.151,35,0.473,19.2,-1,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 04:00:00,0.015,0.701,0.379,8.8,0.153,36,0.474,18.3,0.9,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 05:00:00,0.011,0.7,0.382,8.8,0.154,39,0.476,17.9,2.8,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 06:00:00,0.014,0.7,0.385,9,0.157,40,0.479,17.9,-0.6,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 07:00:00,0.01,0.7,0.388,9.1,0.159,41,0.48,18,0.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 08:00:00,0.011,0.701,0.392,9.2,0.162,41,0.483,19.1,1.4,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 09:00:00,0.01,0.701,0.394,9.3,0.164,40,0.484,20.3,-0.6,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 10:00:00,0.016,0.7,0.396,9.4,0.165,38,0.485,21.8,-0.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 11:00:00,0.018,0.701,0.397,9.4,0.165,33,0.487,24.2,0.7,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 12:00:00,0.016,0.701,0.397,9.5,0.166,31,0.487,25.4,0.4,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 13:00:00,0.013,0.701,0.398,9.5,0.166,30,0.488,26.4,0.1,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 14:00:00,0.011,0.7,0.396,9.4,0.165,27,0.487,27.3,-0.7,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 15:00:00,0.011,0.7,0.393,9.3,0.163,27,0.485,27.8,-1.2,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 16:00:00,0.007,0.701,0.388,9.1,0.159,26,0.483,28,0.9,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 17:00:00,0.013,0.7,0.384,9,0.157,25,0.481,26.6,-0.8,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 18:00:00,0.014,0.7,0.381,8.8,0.154,26,0.479,26,1.9,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 19:00:00,0.021,0.7,0.378,8.8,0.153,27,0.477,24.8,0.3,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 20:00:00,0.015,0.7,0.375,8.7,0.151,28,0.475,23.6,-0.7,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 21:00:00,0.023,0.7,0.374,8.6,0.15,29,0.473,22.4,-1.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 22:00:00,0.016,0.7,0.373,8.6,0.15,29,0.472,21.7,-2,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-30 23:00:00,0.015,0.7,0.374,8.6,0.15,31,0.472,21,-1.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 00:00:00,0.01,0.701,0.375,8.6,0.15,31,0.473,20.8,0.7,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 01:00:00,0.008,0.7,0.377,8.7,0.151,32,0.474,20.6,-1.8,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 02:00:00,0.009,0.701,0.379,8.7,0.152,34,0.474,19.2,1.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 03:00:00,0.008,0.7,0.382,8.8,0.154,38,0.476,18.3,-0.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 04:00:00,0.008,0.7,0.385,8.9,0.156,39,0.477,18,1.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 05:00:00,0.01,0.7,0.387,9,0.158,40,0.479,18.2,0.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 06:00:00,0.015,0.7,0.389,9.1,0.16,41,0.481,18.2,0.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 07:00:00,0.024,0.7,0.391,9.3,0.162,42,0.483,18,1.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 08:00:00,0.028,0.7,0.394,9.4,0.164,42,0.485,18.6,0.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 09:00:00,0.025,0.7,0.397,9.5,0.166,41,0.486,19.7,0.9,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 10:00:00,0.018,0.701,0.399,9.5,0.167,39,0.487,21.9,-0.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 11:00:00,0.018,0.7,0.4,9.6,0.168,38,0.488,23.2,0,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 12:00:00,0.016,0.701,0.401,9.6,0.169,36,0.488,24.7,-0.5,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 13:00:00,0.013,0.701,0.4,9.6,0.169,35,0.489,25.4,-2.6,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 14:00:00,0.016,0.701,0.399,9.6,0.168,36,0.488,26.4,1.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 15:00:00,0.015,0.701,0.396,9.5,0.166,36,0.487,26.8,0.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 16:00:00,0.017,0.7,0.392,9.3,0.164,35,0.486,26.2,1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 17:00:00,0.016,0.7,0.389,9.2,0.162,35,0.484,25.8,0.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 18:00:00,0.014,0.7,0.386,9.1,0.16,34,0.483,25.2,0.9,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 19:00:00,0.028,0.7,0.383,9,0.158,34,0.482,24.2,2.6,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 20:00:00,0.026,0.701,0.383,9,0.157,37,0.48,22.7,2.5,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 21:00:00,0.02,0.7,0.382,8.9,0.156,38,0.479,22,0.5,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 22:00:00,0.014,0.7,0.382,8.9,0.156,41,0.478,20.7,-1.2,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-31 23:00:00,0.013,0.7,0.383,8.9,0.156,42,0.478,19.4,-1.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 00:00:00,0.014,0.7,0.385,9,0.157,43,0.479,19.1,-0.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 01:00:00,0.011,0.7,0.386,9,0.158,44,0.479,18.9,0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 02:00:00,0.007,0.7,0.386,9.1,0.159,43,0.48,18.6,0.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 03:00:00,0.01,0.7,0.388,9.1,0.159,44,0.481,18.1,-0.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 04:00:00,0.006,0.7,0.389,9.2,0.161,44,0.482,18.2,0.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 05:00:00,0.005,0.701,0.4,9.3,0.2,44,0.484,18.2,0.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 06:00:00,0.012,0.7,63.2,9.3,7.3,43,0.484,17.8,1.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 07:00:00,0.01,0.7,63.6,9.4,7.4,44,0.485,17.8,-0.7,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 08:00:00,0.01,0.701,63.8,9.5,7.5,44,0.487,18.2,0.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 09:00:00,0.018,0.7,64,9.5,7.5,43,0.487,19.5,0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 10:00:00,0.015,0.7,64.5,9.6,7.6,43,0.488,21.3,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 11:00:00,0.015,0.7,65.1,9.8,7.7,42,0.49,22.7,1.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 12:00:00,0.014,0.701,65.4,9.9,7.8,43,0.491,22.7,0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 13:00:00,0.008,0.701,65.1,9.8,7.7,44,0.49,18.3,-3.8,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 14:00:00,0.011,0.7,64.3,9.6,7.6,44,0.488,18.6,-1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 15:00:00,0.01,0.7,63,9.3,7.3,43,0.482,19.2,0.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 16:00:00,0.02,0.701,62.7,9.2,7.2,41,0.483,20.8,0.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 17:00:00,0.023,0.701,63.9,9.5,7.5,43,0.487,21.4,2.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 18:00:00,0.023,0.701,64.2,9.6,7.6,43,0.488,21.1,-1.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 19:00:00,0.043,0.7,64.5,9.7,7.6,42,0.489,20.4,-0.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 20:00:00,0.044,0.7,64.6,9.7,7.7,43,0.489,19.9,-0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 21:00:00,0.026,0.7,64.9,9.8,7.7,44,0.489,19.2,-0.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 22:00:00,0.028,0.7,65,9.8,7.7,44,0.489,18.9,3.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-01 23:00:00,0.022,0.701,64.9,9.7,7.7,43,0.488,18.2,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 00:00:00,0.017,0.7,65,9.8,7.7,44,0.488,18.1,-2.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 01:00:00,0.019,0.7,64.9,9.7,7.7,44,0.488,18,-1.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 02:00:00,0.02,0.701,64.9,9.7,7.7,44,0.488,17.7,-1.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 03:00:00,0.024,0.7,65,9.8,7.7,44,0.488,17.6,0.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 04:00:00,0.013,0.701,65.3,9.8,7.7,44,0.489,17.6,-0.2,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 05:00:00,0.019,0.7,65.3,9.8,7.8,44,0.489,17.5,3.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 06:00:00,0.008,0.701,65.5,9.9,7.8,43,0.49,16.4,0.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 07:00:00,0.028,0.7,65.7,10,7.9,44,0.49,16,1.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 08:00:00,0.01,0.7,65.8,10,7.9,43,0.49,16.5,-2.3,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 09:00:00,0.01,0.7,65.8,9.9,7.8,43,0.49,17.2,0.9,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 10:00:00,0.008,0.702,65.8,9.9,7.8,44,0.49,17.9,-1.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 11:00:00,0.018,0.7,65.9,10,7.9,43,0.49,19,-1.3,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 12:00:00,0.015,0.7,65,9.8,7.7,41,0.488,20.3,1.2,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 13:00:00,0.015,0.7,63.8,9.5,7.4,39,0.485,22.4,-1.9,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 14:00:00,0.01,0.698,63.3,9.4,7.3,39,0.484,23.6,-0.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 15:00:00,0.013,0.7,63,9.3,7.2,39,0.482,23.9,-1.2,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 16:00:00,0.009,0.701,62.9,9.2,7.2,37,0.483,24.3,-2.8,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 17:00:00,0.015,0.701,64.5,9.6,7.6,40,0.489,23.4,0.9,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 18:00:00,0.026,0.7,64.9,9.7,7.7,43,0.49,21.8,1.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 19:00:00,0.03,0.7,65.2,9.8,7.7,43,0.49,20.9,2.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 20:00:00,0.026,0.701,0.403,9.8,0.172,43,0.49,20.5,0.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 21:00:00,0.024,0.701,0.402,9.7,0.17,43,0.488,19.9,0.5,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 22:00:00,0.015,0.701,0.401,9.6,0.17,42,0.488,18.7,-1.5,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-02 23:00:00,0.015,0.701,0.402,9.7,0.17,43,0.488,18.4,0.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 00:00:00,0.01,0.7,0.404,9.7,0.17,44,0.488,18,-2.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 01:00:00,0.012,0.7,0.403,9.7,0.171,44,0.488,17.9,-0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 02:00:00,0.011,0.7,0.403,9.7,0.171,44,0.488,18,-0.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 03:00:00,0.01,0.7,0.403,9.7,0.172,44,0.488,17.7,0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 04:00:00,0.009,0.7,0.405,9.8,0.172,44,0.488,17.6,1.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 05:00:00,0.008,0.7,0.406,9.8,0.172,44,0.488,17.2,3.7,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 06:00:00,0.012,0.7,0.407,9.9,0.174,44,0.489,16.6,-0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 07:00:00,0.017,0.7,0.407,9.9,0.175,44,0.49,16.4,0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 08:00:00,0.032,0.7,0.407,9.9,0.175,44,0.49,16.5,-2.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 09:00:00,0.025,0.7,0.407,9.9,0.174,44,0.489,17.1,-1.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 10:00:00,0.025,0.701,0.405,9.8,0.173,44,0.489,18.5,-0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 11:00:00,0.021,0.701,0.408,9.9,0.174,43,0.49,19.6,-2.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 12:00:00,0.017,0.7,0.408,9.9,0.175,42,0.49,20.2,0.7,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 13:00:00,0.016,0.701,0.409,10,0.175,42,0.491,21.7,-0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 14:00:00,0.015,0.701,0.41,10,0.176,41,0.491,23.4,1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 15:00:00,0.015,0.7,0.411,10,0.177,39,0.491,23.1,1.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 16:00:00,0.016,0.7,0.413,10.1,0.178,41,0.492,23.2,-2.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 17:00:00,0.018,0.7,0.411,10,0.177,41,0.491,22.8,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 18:00:00,0.025,0.7,0.41,10,0.176,42,0.491,22.1,-0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 19:00:00,0.02,0.7,0.41,10,0.176,43,0.491,21.3,0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 20:00:00,0.021,0.7,0.406,9.9,0.174,43,0.49,20.5,1.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 21:00:00,0.025,0.701,0.405,9.8,0.173,43,0.49,19.8,-2.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 22:00:00,0.038,0.7,0.405,9.9,0.173,43,0.49,20.1,0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-03 23:00:00,0.025,0.7,0.408,9.9,0.175,44,0.49,19.5,0.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 00:00:00,0.017,0.7,0.408,10,0.176,44,0.49,19,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 01:00:00,0.016,0.701,0.408,10,0.176,44,0.49,18.6,1.6,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 02:00:00,0.01,0.7,0.41,10,0.176,44,0.49,17.9,-1.7,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 03:00:00,0.011,0.701,0.41,10,0.177,44,0.49,17.4,1.8,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 04:00:00,0.01,0.7,0.41,10,0.176,44,0.49,17.3,-1.8,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 05:00:00,0.012,0.7,0.409,10,0.176,44,0.49,17,2.3,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 06:00:00,0.017,0.7,0.408,10,0.176,44,0.49,17,1.8,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 07:00:00,0.043,0.701,0.409,10,0.176,44,0.49,17.2,1.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 08:00:00,0.036,0.7,0.41,10,0.177,44,0.491,17.5,1.3,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 09:00:00,0.028,0.7,0.411,10,0.177,43,0.491,18.9,0.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 10:00:00,0.023,0.7,0.413,10.1,0.178,44,0.491,19.9,1.3,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 11:00:00,0.02,0.701,0.415,10.2,0.179,43,0.492,20.9,-1.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 12:00:00,0.019,0.701,0.415,10.2,0.179,43,0.493,22.6,3.8,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 13:00:00,0.021,0.7,0.415,10.2,0.179,42,0.493,25.2,-2.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 14:00:00,0.019,0.701,0.414,10.2,0.179,39,0.493,26.2,-0.2,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 15:00:00,0.014,0.7,0.412,10.1,0.178,38,0.493,26.2,1.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 16:00:00,0.011,0.7,0.411,10.1,0.178,37,0.493,26.8,1.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 17:00:00,0.018,0.7,0.41,10,0.177,37,0.492,25.2,-1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 18:00:00,0.028,0.7,0.407,9.9,0.176,35,0.491,24.5,0.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 19:00:00,0.032,0.7,0.405,9.9,0.174,35,0.491,23.5,-0.8,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 20:00:00,0.031,0.701,0.403,9.8,0.173,39,0.49,22,-0.1,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 21:00:00,0.019,0.7,0.402,9.7,0.172,42,0.489,20.4,1.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 22:00:00,0.016,0.7,0.402,9.7,0.171,43,0.489,20,0.4,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-04 23:00:00,0.011,0.7,0.402,9.7,0.171,44,0.488,19.7,0.3,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 00:00:00,0.012,0.7,0.401,9.7,0.17,44,0.488,19.3,1.6,783.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 01:00:00,0.009,0.701,0.4,9.6,0.17,43,0.488,18.9,-0.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
