Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),WS (MPS),RH (%),WS (KPH),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-06-17 15:00:00,0.016,0.701,0.42,10.5,0.186,33,0.495,24.5,-0.1,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 16:00:00,0.015,0.7,0.416,10.3,0.183,32,0.494,25.4,0.5,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 17:00:00,0.021,0.701,0.412,10.2,0.18,32,0.493,25,2.1,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 18:00:00,0.027,0.7,0.408,10,0.178,31,0.492,23.7,-2.5,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 19:00:00,0.029,0.7,0.405,9.9,0.175,31,0.491,22.3,-1,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 20:00:00,0.036,0.7,0.404,9.9,0.174,32,0.49,21.2,0,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 21:00:00,0.027,0.7,0.402,9.8,0.173,32,0.49,20.7,-1,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 22:00:00,0.03,0.7,0.402,9.7,0.172,33,0.489,20.2,-1.3,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-17 23:00:00,0.016,0.7,0.402,9.7,0.172,34,0.489,19.6,0.9,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 00:00:00,0.015,0.7,0.403,9.8,0.172,36,0.489,18.7,-0.1,781.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 01:00:00,0.014,0.7,0.404,9.8,0.173,40,0.49,18.1,0.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 02:00:00,0.013,0.701,0.405,9.9,0.174,42,0.49,17.7,-2.4,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 03:00:00,0.014,0.7,0.407,9.9,0.175,42,0.49,17.4,0.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 04:00:00,0.01,0.7,0.409,10,0.176,43,0.491,17,0.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 05:00:00,0.015,0.7,0.411,10.1,0.178,42,0.491,16.5,-0.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 06:00:00,0.014,0.701,0.413,10.2,0.18,42,0.492,16.4,0.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 07:00:00,0.011,0.701,0.415,10.3,0.182,42,0.493,16,-1.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 08:00:00,0.016,0.7,0.418,10.4,0.184,43,0.493,16.2,2.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 09:00:00,0.018,0.7,0.42,10.4,0.186,43,0.494,16.3,-1.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 10:00:00,0.012,0.7,0.422,10.5,0.2,42,0.495,17.3,-1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 11:00:00,0.011,0.7,0.424,10.6,8.4,40,0.495,19.2,-0.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 12:00:00,0.016,0.7,0.424,10.6,8.4,37,0.495,21.3,-0.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 13:00:00,0.019,0.701,0.424,10.6,8.4,35,0.495,22,0.4,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 14:00:00,0.017,0.701,0.424,10.6,8.4,34,0.495,23.6,0.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 15:00:00,0.018,0.7,0.421,10.5,8.4,32,0.495,25.3,1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 16:00:00,0.015,0.701,0.419,10.4,8.3,33,0.495,25.2,-1.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 17:00:00,0.023,0.701,0.415,10.3,8.1,31,0.494,25.6,0.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 18:00:00,0.025,0.7,0.412,10.1,8,30,0.493,25,0.4,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 19:00:00,0.035,0.701,0.408,10,7.9,32,0.492,23.4,-0.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 20:00:00,0.034,0.7,0.407,10,7.9,34,0.491,21.6,-2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 21:00:00,0.027,0.7,0.407,9.9,7.8,34,0.491,21.2,0.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 22:00:00,0.031,0.701,0.405,9.9,7.8,34,0.49,20.9,-0.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-18 23:00:00,0.02,0.7,0.405,9.8,7.8,35,0.49,19.9,1.5,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 00:00:00,0.015,0.7,0.406,9.9,7.8,37,0.49,18.9,-1.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 01:00:00,0.015,0.701,0.406,9.9,7.8,39,0.49,17.6,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 02:00:00,0.012,0.7,0.407,9.9,7.8,40,0.49,17.7,0.9,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 03:00:00,0.011,0.7,0.408,10,7.9,40,0.491,17.2,-0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 04:00:00,0.012,0.7,0.411,10,7.9,41,0.491,16.4,0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 05:00:00,0.014,0.7,0.414,10.2,8,42,0.492,16.4,0,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 06:00:00,0.013,0.7,0.415,10.2,8.1,42,0.493,16.6,1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 07:00:00,0.016,0.7,0.418,10.3,8.2,43,0.493,16.8,-0.8,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 08:00:00,0.015,0.7,0.421,10.4,8.3,43,0.494,16.8,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 09:00:00,0.02,0.7,0.422,10.5,8.4,44,0.495,17.1,2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 10:00:00,0.037,0.7,0.424,10.5,8.4,43,0.495,18.2,5.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 11:00:00,0.017,0.7,0.425,10.6,8.4,43,0.495,19.3,0,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 12:00:00,0.014,0.701,0.426,10.6,8.5,41,0.496,20.7,-1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 13:00:00,0.014,0.7,0.426,10.6,8.5,40,0.496,21.4,0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 14:00:00,0.013,0.701,0.426,10.6,8.5,40,0.496,22.2,-1.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 15:00:00,0.011,0.7,0.426,10.6,8.5,40,0.496,22.7,-0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 16:00:00,0.016,0.7,0.424,10.6,8.4,40,0.495,23.4,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 17:00:00,0.016,0.7,0.421,10.5,8.3,40,0.495,22.5,0,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 18:00:00,0.012,0.7,0.419,10.4,8.3,40,0.495,22.1,1.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 19:00:00,0.02,0.7,0.419,10.4,8.2,40,0.494,21.4,2.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 20:00:00,0.023,0.7,0.418,10.3,8.2,40,0.494,20.9,-1.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 21:00:00,0.013,0.7,0.417,10.3,8.2,40,0.493,20.3,-2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 22:00:00,0.02,0.7,0.416,10.2,8.1,41,0.493,19.9,1.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-19 23:00:00,0.016,0.7,0.416,10.2,8.1,41,0.493,19.3,-0.9,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 00:00:00,0.016,0.7,0.416,10.2,8.1,41,0.493,19.2,-0.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 01:00:00,0.02,0.7,0.416,10.3,0.182,41,0.493,18.6,0.9,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 02:00:00,0.012,0.7,0.417,10.3,0.183,40,0.493,17.7,0.8,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 03:00:00,0.018,0.7,0.418,10.3,0.184,41,0.493,17.6,0.3,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 04:00:00,0.012,0.7,0.42,10.4,0.185,42,0.494,17.3,1.1,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 05:00:00,0.009,0.7,0.422,10.5,0.186,42,0.494,16.6,-0.1,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 06:00:00,0.02,0.7,0.424,10.6,0.187,43,0.495,16.3,0.9,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 07:00:00,0.017,0.7,0.424,10.6,0.189,43,0.495,16.4,-2.2,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 08:00:00,0.021,0.7,0.427,10.7,0.19,44,0.495,16.4,2.5,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 09:00:00,0.018,0.7,0.429,10.7,0.191,44,0.496,16.8,2.8,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 10:00:00,0.024,0.7,0.429,10.8,0.192,44,0.496,17.3,-2.3,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 11:00:00,0.018,0.7,0.43,10.8,0.192,43,0.496,18.2,-0.2,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 12:00:00,0.019,0.7,0.431,10.8,0.194,43,0.496,19.5,2.8,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 13:00:00,0.019,0.7,0.432,10.9,0.194,43,0.496,20.6,-0.9,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 14:00:00,0.015,0.701,0.432,10.9,0.194,41,0.497,21.8,-1.1,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 15:00:00,0.017,0.7,0.431,10.8,0.194,39,0.497,23.4,0.2,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 16:00:00,0.019,0.7,0.43,10.8,0.192,38,0.496,23.7,-1.2,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 17:00:00,0.019,0.7,0.427,10.7,0.19,37,0.496,23.8,1.4,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 18:00:00,0.021,0.7,0.424,10.6,0.189,36,0.496,23.5,-0.6,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 19:00:00,0.04,0.7,0.42,10.5,0.187,37,0.495,21.9,-1.4,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 20:00:00,0.04,0.7,0.419,10.5,0.186,40,0.495,21.1,3.6,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 21:00:00,0.027,0.7,0.418,10.4,0.184,44,0.494,19.6,-1.8,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 22:00:00,0.038,0.701,0.418,10.3,0.184,44,0.494,18.7,0.7,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-20 23:00:00,0.028,0.7,0.418,10.3,0.184,43,0.494,18.5,-0.4,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 00:00:00,0.031,0.7,0.418,10.3,0.184,38,0.494,18.4,-0.8,784.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 01:00:00,0.014,0.7,0.419,10.4,0.185,38,0.494,17.2,-3,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 02:00:00,0.015,0.7,0.421,10.5,0.186,39,0.494,16.1,-2.3,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 03:00:00,0.015,0.7,0.422,10.5,0.187,40,0.495,15.9,1.9,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 04:00:00,0.01,0.701,0.424,10.6,0.189,41,0.495,15.4,1.2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 05:00:00,0.012,0.7,0.426,10.7,0.19,41,0.495,15.2,0.5,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 06:00:00,0.011,0.701,0.429,10.8,0.193,42,0.496,15.1,0.5,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 07:00:00,0.014,0.7,0.43,10.9,0.195,43,0.496,15.1,0.8,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 08:00:00,0.012,0.7,0.433,11,0.197,43,0.497,15.4,-2.1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 09:00:00,0.015,0.7,0.437,11.1,0.198,42,0.498,16.2,-0.9,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 10:00:00,0.015,0.7,0.438,11.2,0.2,42,0.498,17.9,-1.6,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 11:00:00,0.015,0.7,0.44,11.2,0.201,40,0.498,20.4,-2.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 12:00:00,0.016,0.7,0.441,11.2,0.201,39,0.498,22.4,0.2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 13:00:00,0.013,0.7,0.441,11.2,0.201,38,0.498,23.8,-0.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 14:00:00,0.014,0.701,0.4,11.1,0.2,36,0.498,24.6,-2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 15:00:00,0.015,0.7,69.8,11,8.8,35,0.498,25.7,3.4,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 16:00:00,0.014,0.7,69.3,10.8,8.7,34,0.497,26.2,-1.3,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 17:00:00,0.019,0.7,68.3,10.6,8.5,33,0.496,25.8,-1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 18:00:00,0.015,0.7,67.6,10.4,8.3,32,0.495,25.2,-0.8,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 19:00:00,0.03,0.7,66.6,10.3,8.2,35,0.494,23.6,1.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 20:00:00,0.035,0.7,66.1,10.2,8.1,34,0.493,22.7,1.6,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 21:00:00,0.026,0.7,65.7,10,8,37,0.492,21.3,0.5,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 22:00:00,0.026,0.7,65.5,10,7.9,37,0.491,20.2,0.8,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-21 23:00:00,0.03,0.7,65.5,9.9,7.9,37,0.491,19.3,-0.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 00:00:00,0.018,0.7,65.5,9.9,7.9,36,0.49,18.3,-2.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 01:00:00,0.014,0.7,65.6,10,7.9,36,0.491,17.3,-1.1,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 02:00:00,0.011,0.7,65.8,10,7.9,37,0.491,16.7,0.1,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 03:00:00,0.008,0.7,66.2,10.1,8,39,0.491,16,-3.1,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 04:00:00,0.009,0.701,66.4,10.2,8.1,40,0.492,15.7,0.6,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 05:00:00,0.008,0.701,66.9,10.3,8.1,41,0.493,15.7,0.2,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 06:00:00,0.009,0.701,67.3,10.4,8.2,41,0.493,15.6,-0.7,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 07:00:00,0.011,0.7,67.8,10.5,8.3,41,0.494,15.6,0.3,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 08:00:00,0.011,0.7,68.2,10.6,8.4,41,0.495,16,-3.5,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 09:00:00,0.017,0.7,68.6,10.7,8.5,41,0.495,16.8,1.4,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 10:00:00,0.017,0.7,69,10.8,8.6,40,0.496,18.3,1.4,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 11:00:00,0.018,0.701,69.3,10.8,8.6,40,0.496,19.3,1.6,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 12:00:00,0.02,0.7,69.4,10.9,8.7,39,0.496,21.2,-1.9,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 13:00:00,0.016,0.7,69.3,10.8,8.7,38,0.497,22.6,-0.9,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 14:00:00,0.014,0.701,69.1,10.8,8.6,38,0.496,23.6,-0.5,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 15:00:00,0.023,0.701,68.9,10.7,8.6,37,0.496,23.3,-0.4,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 16:00:00,0.021,0.7,68.5,10.6,8.5,37,0.496,24.1,0,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 17:00:00,0.029,0.7,67.9,10.5,8.4,36,0.495,23.2,-3.8,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 18:00:00,0.03,0.7,67.5,10.4,8.3,36,0.495,22.9,-0.5,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 19:00:00,0.025,0.7,67.1,10.3,8.2,37,0.494,22.3,0.6,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 20:00:00,0.031,0.7,66.9,10.3,8.1,38,0.493,21.4,0.3,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 21:00:00,0.027,0.7,66.6,10.2,8.1,39,0.493,20.9,-0.5,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 22:00:00,0.019,0.7,66.6,10.2,8.1,38,0.493,20.3,0.3,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-22 23:00:00,0.019,0.7,66.5,10.2,8.1,38,0.493,19.8,-0.5,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 00:00:00,0.011,0.7,66.5,10.2,8,38,0.492,19.2,0.2,784,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 01:00:00,0.011,0.701,66.4,10.2,8.1,38,0.492,18,-0.3,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 02:00:00,0.011,0.7,66.6,10.2,8.1,39,0.493,17.4,2,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 03:00:00,0.013,0.7,66.8,10.2,8.1,40,0.493,17,1.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 04:00:00,0.01,0.701,66.993,10.3,8.2,41,0.493,16.2,0.4,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 05:00:00,0.007,0.7,0.418,10.4,8.2,42,0.493,16.4,-0.8,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 06:00:00,0.016,0.7,0.421,10.5,8.3,43,0.494,16.3,-2.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 07:00:00,0.01,0.7,0.422,10.5,8.4,44,0.495,16.3,0,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 08:00:00,0.015,0.701,0.424,10.6,8.4,44,0.495,16.5,-1.8,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 09:00:00,0.022,0.7,0.426,10.6,8.5,44,0.495,16.8,-0.6,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 10:00:00,0.019,0.7,0.427,10.7,8.5,44,0.495,17.3,0.4,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 11:00:00,0.014,0.7,0.429,10.7,8.5,44,0.496,18.4,1.2,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 12:00:00,0.012,0.7,0.429,10.8,8.6,42,0.496,20.5,-1.2,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 13:00:00,0.013,0.7,0.429,10.8,8.6,42,0.496,21.5,0.4,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 14:00:00,0.016,0.701,0.429,10.8,8.6,41,0.496,22.5,-0.8,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 15:00:00,0.011,0.7,0.427,10.7,8.5,40,0.496,23.7,-0.3,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 16:00:00,0.016,0.7,0.426,10.6,8.5,40,0.496,23.3,-1.4,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 17:00:00,0.014,0.7,0.424,10.6,8.4,39,0.495,22.8,0.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 18:00:00,0.025,0.7,0.421,10.5,8.4,40,0.495,22.2,1.6,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 19:00:00,0.033,0.7,0.418,10.4,8.3,42,0.495,21,3.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 20:00:00,0.046,0.7,0.417,10.3,8.2,41,0.494,20.3,-1.3,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 21:00:00,0.037,0.7,0.416,10.3,8.2,41,0.493,19.5,1.6,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 22:00:00,0.019,0.7,0.416,10.3,8.1,41,0.493,18.9,0.8,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-23 23:00:00,0.015,0.7,0.416,10.3,8.1,39,0.493,18.8,0.9,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 00:00:00,0.01,0.7,0.417,10.3,8.2,39,0.493,18.4,0.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 01:00:00,0.008,0.701,0.418,10.3,8.2,39,0.493,17.6,0.2,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 02:00:00,0.008,0.7,0.419,10.4,8.2,39,0.494,17.1,-1,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 03:00:00,0.009,0.7,0.421,10.5,8.3,40,0.494,16.5,-0.9,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 04:00:00,0.009,0.7,0.423,10.5,8.3,42,0.494,15.6,-0.9,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 05:00:00,0.011,0.7,0.424,10.6,8.4,43,0.495,15.1,0,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 06:00:00,0.01,0.7,0.427,10.6,8.5,44,0.495,15.5,1.5,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 07:00:00,0.009,0.701,0.427,10.7,8.5,43,0.496,15.7,-0.1,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 08:00:00,0.007,0.701,0.429,10.8,8.6,43,0.496,15.5,1.9,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 09:00:00,0.017,0.7,0.43,10.8,8.7,44,0.496,15.1,-1.2,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 10:00:00,0.016,0.7,0.431,10.9,8.7,44,0.496,15.3,-0.1,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 11:00:00,0.014,0.701,0.431,10.9,8.7,43,0.496,16.5,-1.3,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 12:00:00,0.012,0.701,0.433,10.9,8.7,43,0.497,19.2,-2,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 13:00:00,0.015,0.7,0.435,11,8.8,42,0.498,19.3,2.5,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 14:00:00,0.017,0.701,0.438,11.1,8.9,43,0.498,19.4,-0.1,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 15:00:00,0.016,0.7,0.439,11.2,8.9,43,0.498,21.9,-0.4,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 16:00:00,0.041,0.7,0.438,11.2,9,44,0.498,20.2,-1.1,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 17:00:00,0.026,0.7,0.438,11.2,8.9,42,0.498,19.7,0.1,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 18:00:00,0.024,0.7,0.438,11.2,8.924,42,0.498,19.5,-0.3,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 19:00:00,0.033,0.7,0.437,11.1,0.199,41,0.498,19.4,2.4,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 20:00:00,0.045,0.7,0.436,11.1,0.199,41,0.498,19.3,2.8,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 21:00:00,0.026,0.701,0.437,11.1,0.199,41,0.498,18.9,-1.5,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 22:00:00,0.021,0.7,0.437,11.1,0.199,41,0.498,18.6,-0.6,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-24 23:00:00,0.022,0.7,0.437,11.1,0.199,40,0.498,18.4,0.8,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-25 00:00:00,0.016,0.7,0.438,11.1,0.2,40,0.498,18,0.6,784.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-25 01:00:00,0.018,0.7,0.439,11.2,0.2,40,0.498,17.7,-0.5,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-25 02:00:00,0.018,0.7,0.44,11.2,0.201,41,0.498,17.5,1.8,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-06-25 03:00:00,0.016,0.7,0.441,11.3,0.202,43,0.498,17.3,-0.3,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
